track_id,speechiness,duration_ms,tempo,energy,acousticness,valence,key,instrumentalness,liveness,loudness,danceability,time_signature,mode,track,charted,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
0o9GnO1Tqy0TqxV0P5uzb9,0.0531,215000,175.088,0.859,0.00925,0.483,11,3.31e-05,0.164,-4.882,0.368,4,0,0o9GnO1Tqy0TqxV0P5uzb9,8,Going Under,0,5nGIFgo0shDenQYSE0Sn7c,Evanescence,71,3601340
6wqJeItl3Vc3az4ZicSQAB,0.171,278600,134.724,0.974,0.0177,0.348,6,5.44e-06,0.886,-2.997,0.291,4,0,6wqJeItl3Vc3az4ZicSQAB,35,Before I Forget,76,05fG473iIaoy82BF1aGhL8,Slipknot,78,8878432
7MeXwzhSDGfqNfuFANgzVC,0.0529,218933,116.335,0.876,0.000254,0.521,8,0.00265,0.215,-4.145,0.407,3,1,7MeXwzhSDGfqNfuFANgzVC,25,Toxicity,0,5eAWCfyUhZtHHtBdNk56l1,System Of A Down,78,8554223
1UkMAtLU8NxsddE7j4zXGO,0.0644,188840,151.944,0.967,0.000758,0.488,10,1.74e-05,0.302,-1.946,0.39,4,1,1UkMAtLU8NxsddE7j4zXGO,31,Flavor Of The Weak,63,4XlcLj6bxCnpBIOHmBpIWP,American Hi-Fi,48,194947
5KCPpfk3qfw2Gd9DRMCq8Y,0.133,197640,169.088,0.917,0.00143,0.563,8,0.0,0.261,-6.86,0.395,4,1,5KCPpfk3qfw2Gd9DRMCq8Y,78,I'd Do Anything,0,2p4FqHnazRucYQHyDCdBrJ,Simple Plan,67,3264289
6mW55jsmWapFREmli1SsIM,0.111,181307,168.03,0.961,0.0209,0.27,0,0.0,0.609,-3.339,0.396,4,0,6mW55jsmWapFREmli1SsIM,38,Pain,0,3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,66,1350486
75JFxkI2RXiU7L9VXzMkle,0.0243,309600,146.277,0.442,0.731,0.213,5,1.46e-05,0.11,-7.224,0.557,4,1,75JFxkI2RXiU7L9VXzMkle,10,The Scientist,85,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,88,40064381
1jlG3KJ3gdYmhfuySFfpO1,0.0291,223067,151.95,0.406,0.08,0.208,9,0.0,0.117,-7.462,0.457,3,1,1jlG3KJ3gdYmhfuySFfpO1,7,I'm with You,72,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,76,9316708
4biFbr9E6ZFNuahWoVOvXl,0.0394,240187,142.613,0.597,0.0848,0.409,4,0.0,0.942,-10.942,0.369,4,1,4biFbr9E6ZFNuahWoVOvXl,31,The Cave,0,3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,71,6386564
0QAZgZkHYERH1rYN3u8Gci,0.033,228840,122.565,0.24,0.745,0.223,9,7.86e-05,0.115,-12.821,0.612,4,1,0QAZgZkHYERH1rYN3u8Gci,30,If You Could Read My Mind,12,23rleGXVOVVgTk3xgtmfE4,Gordon Lightfoot,59,686161
2M9ro2krNb7nr7HSprkEgo,0.037,296800,103.951,0.292,0.313,0.194,4,0.0,0.131,-15.523,0.711,4,0,2M9ro2krNb7nr7HSprkEgo,4,Fast Car,77,7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,67,1377092
3gqP2hxwgi6mb8FhtEe4zU,0.0325,309347,119.159,0.531,0.312,0.507,0,0.00901,0.113,-9.889,0.496,4,0,3gqP2hxwgi6mb8FhtEe4zU,70,The Wolves,0,5schNIzWdI9gJ1QRK8SBnc,Ben Howard,64,1953133
3MdYFBIzPf7lSJnI8wi3Ka,0.137,249173,80.305,0.49,0.336,0.365,8,0.00174,0.118,-9.891,0.547,4,1,3MdYFBIzPf7lSJnI8wi3Ka,9,Only Love,0,5schNIzWdI9gJ1QRK8SBnc,Ben Howard,64,1953133
1VdZ0vKfR5jneCmWIUAMxK,0.0367,258373,84.996,0.289,0.669,0.407,9,0.0,0.18,-9.918,0.642,4,1,1VdZ0vKfR5jneCmWIUAMxK,3,The A Team,73,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,90,105492653
1JQiZTI59vPKwXHaU0md7I,0.038,236733,169.935,0.842,0.00442,0.838,4,0.000142,0.308,-4.468,0.434,4,1,1JQiZTI59vPKwXHaU0md7I,62,Australia,0,4LG4Bs1Gadht7TCrMytQUO,The Shins,60,1130810
6b5rA9rthDbZDOQp9UbOgl,0.0272,245173,138.579,0.492,0.0275,0.455,5,3.2e-05,0.0873,-8.051,0.517,4,1,6b5rA9rthDbZDOQp9UbOgl,24,Little Lion Man,0,3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,71,6386564
3cMliO9emUSa4d1Ap2MbfW,0.0373,198933,131.463,0.961,0.000789,0.567,4,1.29e-06,0.431,-2.749,0.543,4,1,3cMliO9emUSa4d1Ap2MbfW,56,Volcano Girls,55,2QwJQuBekTA4qF7N7uLHDP,Veruca Salt,45,218711
07q6QTQXyPRCf7GbLakRPr,0.0387,249987,157.902,0.867,5.69e-05,0.36,11,0.000192,0.0883,-5.497,0.415,4,0,07q6QTQXyPRCf7GbLakRPr,18,Everlong,56,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,76,10391287
4L3rX2zbxlB2h0h2k47pqE,0.0342,269600,112.995,0.751,0.0125,0.275,8,0.00243,0.0645,-7.855,0.473,4,1,4L3rX2zbxlB2h0h2k47pqE,22,Greedy Fly,0,78SHxLdtysAXgywQ4vE0Oa,Bush,61,1628842
2nWjhmRImt6LScZIPQMBnM,0.0463,218293,134.288,0.969,1.52e-06,0.702,9,0.517,0.0513,-3.892,0.397,4,1,2nWjhmRImt6LScZIPQMBnM,55,Sex Type Thing,55,2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,66,3036164
1EzeXGaZdqsA4Nst1AIAL2,0.0553,257707,122.154,0.705,5.01e-05,0.555,10,0.86,0.09,-10.331,0.389,4,0,1EzeXGaZdqsA4Nst1AIAL2,20,Bullet With Butterfly Wings,0,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,71,4202480
7GptbanebPZYkLPvjNfd6m,0.0451,159587,120.958,0.931,0.00611,0.825,8,7.26e-05,0.0887,-4.012,0.535,4,1,7GptbanebPZYkLPvjNfd6m,12,Buddy Holly,0,3jOstUTkEu2JkjvRdBA5Gu,Weezer,72,2935549
0wqOReZDnrefefEsrIGeR4,0.0357,216067,124.557,0.864,0.00118,0.435,1,0.0,0.0896,-4.915,0.541,4,1,0wqOReZDnrefefEsrIGeR4,25,Hanging By A Moment,66,5PokPZn11xzZXyXSfnvIM3,Lifehouse,63,1859139
1iTzI4NSQNLIETWDJ1WNWi,0.0975,256360,169.806,0.875,4.24e-05,0.156,9,0.00103,0.0957,-7.27,0.15,3,1,1iTzI4NSQNLIETWDJ1WNWi,48,Machinehead,0,78SHxLdtysAXgywQ4vE0Oa,Bush,61,1628842
3QHPHLAkYV5cQBUYs6rowx,0.348,207627,93.034,0.696,0.0195,0.623,1,0.0,0.0554,-5.572,0.629,4,0,3QHPHLAkYV5cQBUYs6rowx,2,Gold Digger,65,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,90,18755413
4mU5iXHeLgbR94siF7p1sY,0.0761,237573,140.035,0.504,0.129,0.244,6,0.0,0.125,-8.219,0.772,4,0,4mU5iXHeLgbR94siF7p1sY,43,Six Feet Under,69,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,53182739
6gBFPUFcJLzWGx4lenP6h2,0.0484,243837,130.049,0.728,0.0847,0.43,7,0.0,0.149,-3.37,0.841,4,1,6gBFPUFcJLzWGx4lenP6h2,8,goosebumps,84,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,88,21413547
0IVAlb0cFCH1cQ974iR1TU,0.189,223547,90.438,0.589,0.148,0.869,1,0.0,0.164,-4.827,0.782,4,1,0IVAlb0cFCH1cQ974iR1TU,85,Ms. Fat Booty,70,0Mz5XE0kb1GBnbLQm2VbcO,Mos Def,64,1288509
0xl1w2q4VLojeXp4JfazPL,0.397,307593,139.112,0.439,0.0407,0.532,8,0.0,0.138,-11.813,0.903,4,1,0xl1w2q4VLojeXp4JfazPL,51,Sacrifices,59,3TVXtAsR1Inumwj472S9r4,Drake,97,69172212
16LnNR25rqcvQVNv5UEQ7g,0.233,255547,96.913,0.608,0.102,0.829,4,0.0,0.0891,-5.583,0.935,4,0,16LnNR25rqcvQVNv5UEQ7g,14,X,51,4tujQJicOnuZRLiBFdp3Ou,Xzibit,65,1650469
561jH07mF1jHuk7KlaeF0s,0.266,250760,84.039,0.678,0.209,0.254,0,0.0,0.156,-3.798,0.637,4,1,561jH07mF1jHuk7KlaeF0s,4,Mockingbird,91,7dGJo4pcD2V6oG8kP0tJRR,Eminem,91,62163501
0VAoDsKh7Or84V8xP7p1Fs,0.346,319493,98.425,0.472,0.0142,0.826,11,0.0,0.142,-13.776,0.884,4,1,0VAoDsKh7Or84V8xP7p1Fs,18,Don't Believe The Hype,48,6Mo9PoU6svvhgEum7wh2Nd,Public Enemy,55,935916
6FI3RJ58Ztl0X1VtA6pVs9,0.272,208840,94.64,0.698,0.0327,0.713,10,0.0187,0.108,-7.976,0.866,4,0,6FI3RJ58Ztl0X1VtA6pVs9,81,Oh My God,55,09hVIj6vWgoCDtT03h8ZCa,A Tribe Called Quest,65,1781402
4hrae8atte6cRlSC9a7VCO,0.199,245133,96.673,0.706,0.208,0.839,5,0.0,0.242,-6.104,0.839,4,0,4hrae8atte6cRlSC9a7VCO,6,Always On Time,73,1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,68,1524516
5SkRLpaGtvYPhw02vZhQQ9,0.484,223507,91.03,0.734,0.149,0.434,8,0.0,0.139,-4.832,0.657,4,0,5SkRLpaGtvYPhw02vZhQQ9,10,All Falls Down,79,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,90,18755413
4nva9EpKntUTs6CRSGBCn9,0.41,237707,96.946,0.692,0.0322,0.527,1,0.00608,0.315,-6.672,0.489,4,1,4nva9EpKntUTs6CRSGBCn9,10,Just A Lil Bit,78,3q7HBObVc0L8jNeTe5Gofh,50 Cent,82,9725373
2UVbBKQOdFAekPTRsnkzcf,0.269,190288,181.982,0.816,0.00263,0.508,2,0.0,0.159,-5.402,0.817,4,1,2UVbBKQOdFAekPTRsnkzcf,51,Stir Fry,77,6oMuImdp5ZcFhWP0ESe6mG,Migos,78,12736744
1xYpVRspgaLxdJLOTQkTjg,0.0628,338438,150.009,0.567,0.221,0.113,4,0.0,0.135,-3.738,0.588,4,0,1xYpVRspgaLxdJLOTQkTjg,70,STOP TRYING TO BE GOD,68,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,88,21413547
0elny2KD7nfZYLlWtWEgmZ,0.0294,152040,114.812,0.232,0.932,0.448,10,0.0,0.118,-6.912,0.505,4,1,0elny2KD7nfZYLlWtWEgmZ,3,I Saw Mommy Kissing Santa Claus,0,0kJqBwZ3YBkEJNRcUC1ewZ,Jimmy Boyd,19,866
4BQ5TKglhJcnYPfzJImISg,0.0617,146077,79.879,0.208,0.965,0.338,7,0.889,0.128,-19.833,0.306,4,1,4BQ5TKglhJcnYPfzJImISg,9,If I Were A Carpenter,0,0EodhzA6yW1bIdD5B4tcmJ,Bobby Darin,61,475490
1cuXgSQyerT4R2bGF06gw9,0.0325,184800,95.473,0.186,0.962,0.2,9,0.0612,0.248,-15.972,0.263,4,1,1cuXgSQyerT4R2bGF06gw9,5,White Christmas,0,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,75,421772
5P5efUJoM4Ykh4xG1sZT6F,0.0551,211240,84.854,0.0767,0.969,0.484,1,1.48e-06,0.127,-16.467,0.722,4,1,5P5efUJoM4Ykh4xG1sZT6F,55,Santa Baby,0,1AwO9pWEBSBoWdEZu28XDC,Eartha Kitt,61,152431
5unfeZUhKhICP73CDYBW4N,0.0384,193467,120.045,0.615,0.0126,0.648,7,1.44e-06,0.108,-6.529,0.778,4,1,5unfeZUhKhICP73CDYBW4N,1,Call Me Maybe,0,6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,74,5171372
1iNeZGJsoC0D7ZyJTdIbDS,0.224,284280,127.498,0.516,0.000369,0.633,9,1.09e-05,0.0991,-6.963,0.812,4,1,1iNeZGJsoC0D7ZyJTdIbDS,40,Technologic,55,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,80,9029109
2aQx1i3XjtB3TSN4J770Iv,0.0374,287567,119.852,0.847,0.000475,0.482,9,0.0,0.0944,-4.841,0.515,4,1,2aQx1i3XjtB3TSN4J770Iv,42,Phantom Limb,0,4LG4Bs1Gadht7TCrMytQUO,The Shins,60,1130810
33B2QbtAj8mbDpwvGTOnBt,0.0465,250000,119.982,0.709,0.00224,0.565,8,0.00224,0.21,-6.166,0.774,4,1,33B2QbtAj8mbDpwvGTOnBt,75,Dangerous,0,3iOvXCl6edW5Um0fXEBRXy,The xx,65,3833711
4Gw1SXoN1MlAmdM3J1NjmR,0.0286,191933,107.067,0.829,0.0354,0.779,3,0.0,0.0762,-4.613,0.623,4,0,4Gw1SXoN1MlAmdM3J1NjmR,82,Found What I've Been Looking For,60,5SHxzwjek1Pipl1Yk11UHv,Tom Grennan,70,377146
3K94Fd5ZQkPCW8wV6oyk22,0.0273,275227,122.032,0.789,0.0011,0.348,5,0.828,0.368,-6.259,0.604,4,1,3K94Fd5ZQkPCW8wV6oyk22,100,Don't Delete The Kisses,56,3btzEQD6sugImIHPMRgkwV,Wolf Alice,61,585335
5zOnoB8FdZudDcPX4O8WqF,0.0344,218160,128.905,0.199,0.976,0.178,10,0.00186,0.107,-13.788,0.621,4,1,5zOnoB8FdZudDcPX4O8WqF,92,(No One Knows Me) Like the Piano,3,2WoVwexZuODvclzULjPQtm,Sampha,63,583221
5k7VKj1Xwy5DjO4B0PdAOb,0.0338,255387,128.331,0.342,0.833,0.156,4,0.6,0.0856,-9.785,0.537,3,1,5k7VKj1Xwy5DjO4B0PdAOb,21,Nude,0,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,79,7580161
5nHRIKsXDwUpse9gzrAxLR,0.0498,195733,119.907,0.717,0.111,0.973,0,0.00123,0.044,-4.226,0.692,4,1,5nHRIKsXDwUpse9gzrAxLR,38,Oxford Comma,0,5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,64,1823393
5DzwNsYMbq5C56xNOUoRbI,0.0453,174280,174.143,0.491,0.608,0.82,0,0.0308,0.0947,-10.349,0.435,4,0,5DzwNsYMbq5C56xNOUoRbI,2,Midnight in Moscow,16,0QyB38XO00qX8Zc0EFzN4w,Kenny Ball,30,6003
38ieVc88O6Wznw3NxXhE78,0.0355,260560,99.995,0.556,0.63,0.582,11,0.0,0.0833,-7.516,0.739,4,0,38ieVc88O6Wznw3NxXhE78,45,You Got Me,0,38m6NaoBF8CowoI9HfswXC,STi,5,712
05l1NMzQPvPivkxTxoxYwk,0.189,348810,115.225,0.962,0.0521,0.603,5,0.0,0.114,-5.254,0.542,4,1,05l1NMzQPvPivkxTxoxYwk,94,C is for Cookie,0,0KUfoAHP20vQHuDhiEAa8r,Cookie Monster,41,22813
7go4n83IV0OO5Ztd1DlDh2,0.0317,233893,124.96,0.322,0.651,0.109,5,0.000335,0.0994,-9.288,0.286,4,1,7go4n83IV0OO5Ztd1DlDh2,53,To Where You Are,53,6cXMpsP9x0SH4kFfMyVezF,Josh Groban,62,828397
6vN77lE9LK6HP2DewaN6HZ,0.53,142273,119.957,0.346,0.0355,0.562,5,0.0,0.108,-9.309,0.963,4,0,6vN77lE9LK6HP2DewaN6HZ,46,Yes Indeed,82,5f7VJjfbwm532GiveGC0ZK,Lil Baby,89,12198066
1vVNlXi8gf8tZ7OhnEs4VE,0.216,226790,121.189,0.792,0.0235,0.524,1,0.0,0.404,-5.38,0.516,5,0,1vVNlXi8gf8tZ7OhnEs4VE,51,A Lie,49,6vXTefBL93Dj5IqAWq6OTv,French Montana,74,4750149
0Zx8khUcEfCFK2AEoIhC92,0.0753,214693,122.381,0.703,0.222,0.338,1,0.0,0.256,-3.402,0.657,4,1,0Zx8khUcEfCFK2AEoIhC92,27,Don't Leave,62,2FwJwEswyIUAljqgjNSHgP,Snakehips,61,345923
3avYqdwHKEq8beXbeWCKqJ,0.0409,230733,126.023,0.812,0.00125,0.72,3,3.01e-05,0.667,-3.797,0.652,4,0,3avYqdwHKEq8beXbeWCKqJ,9,Last Friday Night (T.G.I.F.),74,6jJ0s89eD6GaHleKKya26X,Katy Perry,84,23652014
0JP9xo3adEtGSdUEISiszL,0.0804,135090,128.009,0.537,0.556,0.711,9,0.00404,0.102,-5.723,0.921,4,0,0JP9xo3adEtGSdUEISiszL,17,Moonlight,82,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,87,39120306
5yuShbu70mtHXY0yLzCQLQ,0.0832,179613,81.967,0.498,0.228,0.127,5,0.0,0.0757,-8.185,0.665,4,1,5yuShbu70mtHXY0yLzCQLQ,100,Go Flex,78,246dkjvS1zLTtiykXe5h60,Post Malone,87,38874119
3uhBIQ7tv8j1FME8cFGEfG,0.0322,269560,119.93,0.264,0.922,0.331,8,0.0,0.132,-7.064,0.422,4,1,3uhBIQ7tv8j1FME8cFGEfG,2,All of Me,0,5y2Xq6xcjJb2jVM54GHK3t,John Legend,77,6311563
6vSwxzO2Qf4BinHSXRwZJe,0.0376,241347,121.876,0.346,0.697,0.359,8,1.07e-05,0.105,-10.497,0.53,4,1,6vSwxzO2Qf4BinHSXRwZJe,62,Tenerife Sea,54,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,90,105492653
4c2W3VKsOFoIg2SFaO6DY5,0.0488,180757,117.959,0.624,0.158,0.962,1,0.0,0.0513,-4.093,0.855,4,1,4c2W3VKsOFoIg2SFaO6DY5,7,Your Song,63,5CCwRZC6euC8Odo6y9X8jr,Rita Ora,72,7736362
58zsLZPvfflaiIbNWoA22O,0.302,200187,75.087,0.707,0.393,0.554,9,0.0,0.165,-4.097,0.602,4,1,58zsLZPvfflaiIbNWoA22O,2,Human,79,4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,67,1622208
1rFMYAZxBoAKSzXI54brMu,0.132,213947,123.999,0.658,0.163,0.693,11,0.0,0.108,-6.055,0.877,4,0,1rFMYAZxBoAKSzXI54brMu,3,You Don't Know Me,61,4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,73,1068843
1gm616Plq4ScqNi7TVkZ5N,0.036,228373,134.045,0.598,0.218,0.172,1,0.0,0.35,-4.929,0.489,3,1,1gm616Plq4ScqNi7TVkZ5N,7,Call Out My Name,0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,53182739
0tBbt8CrmxbjRP0pueQkyU,0.0448,197993,124.987,0.804,0.124,0.306,11,0.0,0.204,-4.614,0.724,4,0,0tBbt8CrmxbjRP0pueQkyU,9,Wolves,79,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,84,38617185
3x2YIvkLcxvZQsA5x6xyIR,0.0786,169866,91.999,0.911,0.154,0.576,4,0.000304,0.191,-2.28,0.659,4,1,3x2YIvkLcxvZQsA5x6xyIR,6,Boom Clap,49,25uiPmTg16RbhZWAqwLBy5,Charli XCX,76,2716266
4L2K7JKseFCBoHMZEAszW0,0.0479,287693,116.76,0.153,0.874,0.104,1,0.0,0.107,-8.95,0.439,3,1,4L2K7JKseFCBoHMZEAszW0,7,Jealous,1,2feDdbD5araYcm6JhFHHw7,Labrinth,78,2579808
2iUXsYOEPhVqEBwsqP70rE,0.463,203418,120.274,0.854,0.0169,0.152,7,0.0,0.124,-5.114,0.596,4,0,2iUXsYOEPhVqEBwsqP70rE,4,Youngblood,80,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,78,8989698
5T9G49pXWTV7SHMSksvfL4,0.277,201827,112.889,0.534,0.136,0.836,1,3.4e-06,0.0368,-5.714,0.684,4,1,5T9G49pXWTV7SHMSksvfL4,97,Remember I Told You,44,4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,64,8522021
66BjcDhhwWCcQIBxHMpKXh,0.0385,194680,93.95,0.649,0.0817,0.421,5,3.8e-06,0.0934,-5.892,0.631,4,0,66BjcDhhwWCcQIBxHMpKXh,7,Flames,60,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,88,25053090
0tgVpDi06FyKpA1z0VMD4v,0.0232,263400,95.05,0.448,0.163,0.168,8,0.0,0.106,-6.312,0.599,3,1,0tgVpDi06FyKpA1z0VMD4v,1,Perfect,87,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,90,105492653
4UAW2gObi5o6sJla0qZpPn,0.0287,246421,76.012,0.284,0.795,0.172,9,0.000303,0.109,-11.487,0.528,4,1,4UAW2gObi5o6sJla0qZpPn,79,Mariners Apartment Complex,0,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,88,18922353
5TvE3pk05pyFIGdSY9j4DJ,0.0355,229400,141.284,0.147,0.857,0.0765,2,2.89e-06,0.0913,-8.822,0.407,3,1,5TvE3pk05pyFIGdSY9j4DJ,4,Say Something,70,5xKp3UyavIBUsGy3DQdXeF,A Great Big World,61,520542
3ytPXQa5y40yr1Za9Wj6g7,0.0908,187958,110.127,0.868,0.011,0.529,3,0.0,0.0584,-4.23,0.532,4,0,3ytPXQa5y40yr1Za9Wj6g7,15,Hotter Than Hell,28,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,87,37375109
1JCCdiru7fhstOIF4N7WJC,0.0311,237248,101.593,0.499,0.0283,0.108,2,0.0,0.213,-5.237,0.572,4,1,1JCCdiru7fhstOIF4N7WJC,7,Amnesia,63,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,78,8989698
3ZeszLrkylVDyAFS9MLajv,0.0494,199013,118.696,0.661,0.000932,0.372,2,0.0,0.201,-5.698,0.668,4,0,3ZeszLrkylVDyAFS9MLajv,15,You Don't Know Love,0,3whuHq0yGx60atvA2RCVRW,Olly Murs,65,3259382
0wwPcA6wtMf6HUMpIRdeP7,0.0551,267067,134.966,0.628,0.00258,0.552,2,0.00019,0.0504,-7.863,0.891,4,1,0wwPcA6wtMf6HUMpIRdeP7,3,Hotline Bling,77,3TVXtAsR1Inumwj472S9r4,Drake,97,69172212
32lgtADX2cB9I4KFs1Y1py,0.0744,220307,173.998,0.676,0.0324,0.197,8,3.62e-05,0.189,-6.373,0.518,4,0,32lgtADX2cB9I4KFs1Y1py,51,False Alarm,53,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,53182739
2OpBganfGk2GVdSlRdxzaX,0.0658,229320,98.035,0.586,0.102,0.112,0,0.317,0.113,-10.315,0.695,4,0,2OpBganfGk2GVdSlRdxzaX,15,Better,58,6LuN9FCkKOj5PcnpouEgny,Khalid,85,15636032
3cNjgVBKTJ1SvKhunrCdVy,0.0587,210580,84.264,0.768,0.0118,0.235,4,1.94e-05,0.294,-4.868,0.513,4,0,3cNjgVBKTJ1SvKhunrCdVy,50,Please Don't Go,70,36jaGQtMj5UWD0eO1fCVdD,Joel Adams,54,172024
74vs7PD7iG2GnWUGnb8Yuq,0.058,174600,130.093,0.749,0.0037,0.397,11,0.0,0.0813,-4.323,0.588,4,0,74vs7PD7iG2GnWUGnb8Yuq,44,Middle Of The Night,60,7gAppWoH7pcYmphCVTXkzs,The Vamps,69,5446987
7l94dyN2hX9c6wWcZQuOGJ,0.0412,235947,134.049,0.602,0.0529,0.289,4,0.0,0.356,-5.369,0.664,3,0,7l94dyN2hX9c6wWcZQuOGJ,17,Dangerous Woman,1,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,89,85188706
5b88tNINg4Q4nrRbrCXUmg,0.183,232720,160.019,0.822,0.219,0.962,5,0.0,0.0908,-4.662,0.647,4,0,5b88tNINg4Q4nrRbrCXUmg,1,"Happy - From ""Despicable Me 2""",1,2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,80,4077572
5jrdCoLpJSvHHorevXBATy,0.0513,215672,131.931,0.585,0.00314,0.353,6,0.0,0.165,-6.122,0.645,4,1,5jrdCoLpJSvHHorevXBATy,4,Dark Horse,79,6jJ0s89eD6GaHleKKya26X,Katy Perry,84,23652014
08bNPGLD8AhKpnnERrAc6G,0.0504,202621,95.079,0.88,0.205,0.534,9,0.0,0.128,-2.384,0.626,4,0,08bNPGLD8AhKpnnERrAc6G,4,FRIENDS,78,64KEffDW9EtZ1y2vBYgq8T,Marshmello,82,34561050
4zIO3ilp5HvTeK3HJHxhMP,0.0708,189467,97.773,0.612,0.216,0.213,2,0.0,0.08,-6.106,0.448,4,1,4zIO3ilp5HvTeK3HJHxhMP,49,Natural,0,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,88,43605162
278Ao6KQDxWGGszv24uvhI,0.0898,205440,127.491,0.958,0.000326,0.359,9,2.19e-06,0.432,-5.417,0.499,4,1,278Ao6KQDxWGGszv24uvhI,84,Bang Bang,57,7oPftvlwr6VrsViSDV7fJY,Green Day,78,13562825
4aVuWgvD0X63hcOCnZtNFA,0.0561,235547,96.556,0.898,0.00783,0.808,6,0.0618,0.173,-4.797,0.473,4,0,4aVuWgvD0X63hcOCnZtNFA,14,Hold the Line,79,0PFtn5NtBbbUNbU9EAmIWF,TOTO,71,2444160
28cnXtME493VX9NOw9cIUh,0.0267,216533,90.379,0.392,0.649,0.163,9,0.000227,0.0948,-7.636,0.534,4,0,28cnXtME493VX9NOw9cIUh,39,Hurt,74,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,73,5572896
3LQPTJEqOfljGBxmpgUnoC,0.0516,307493,92.697,0.726,0.146,0.37,2,0.00608,0.428,-8.51,0.55,4,1,3LQPTJEqOfljGBxmpgUnoC,19,American Woman,62,0cQuYRSzlItquYxsQKDvVc,The Guess Who,55,580087
1lHtE5JDCas1EwXhQIMOIj,0.0294,232800,82.904,0.668,0.0127,0.0695,4,0.0,0.152,-4.683,0.447,4,1,1lHtE5JDCas1EwXhQIMOIj,12,The Reason,0,2MqhkhX4npxDZ62ObR5ELO,Hoobastank,65,2212004
6Nm8h73ycDG2saCnZV8poF,0.0531,222827,125.03,0.963,8.74e-05,0.609,0,0.000107,0.0781,-6.489,0.591,4,0,6Nm8h73ycDG2saCnZV8poF,44,Dragula,75,3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,65,2337678
6i0V12jOa3mr6uu4WYhUBr,0.0286,195920,90.024,0.396,0.0841,0.548,4,3.58e-05,0.105,-9.348,0.732,4,0,6i0V12jOa3mr6uu4WYhUBr,5,Heathens,81,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,79,22840349
7MRyJPksH3G2cXHN8UKYzP,0.0334,214733,114.512,0.824,0.448,0.777,2,0.000127,0.366,-5.988,0.55,4,1,7MRyJPksH3G2cXHN8UKYzP,40,American Girl,71,4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,66,2397229
3FJuFr00K5IpgvTCDDaqW5,0.0631,223733,152.018,0.817,0.000988,0.28,1,0.0139,0.129,-6.489,0.582,4,0,3FJuFr00K5IpgvTCDDaqW5,61,Pardon Me,0,3YcBF2ttyueytpXtEzn1Za,Incubus,67,2973665
2hmibAtdObO8F4tnhLENuQ,0.0336,219827,158.011,0.65,0.000597,0.77,9,0.714,0.101,-5.11,0.488,4,1,2hmibAtdObO8F4tnhLENuQ,17,Reptilia,0,0epOFNiUfyON9EYx7Tpr6V,The Strokes,74,4635663
7vidktgNZFQylTgH1GEnMs,0.0271,200213,130.753,0.609,0.0264,0.512,3,0.0,0.17,-7.063,0.562,4,0,7vidktgNZFQylTgH1GEnMs,24,Cold as Ice,69,6IRouO5mvvfcyxtPDKMYFN,Foreigner,68,2608477
